y_true,y_pred,residual
0.46,0.36075434,0.09924565911293032
0.28,0.2674412,0.012558786869049099
0.24,0.24217518,-0.002175176739692697
0.03,0.058836423,-0.028836422860622407
0.38,0.3557588,0.024241213798522954
0.21,0.15510915,0.05489084780216216
0.35,0.2972659,0.052734112739562966
0.42,0.4193672,0.0006328058242797696
0.34,0.26029515,0.07970484733581545
0.17,0.19963911,-0.02963911175727843
0.28,0.25579804,0.024201958179473904
0.56,0.54671425,0.013285753726959282
0.61,0.5522957,0.05770431518554686
0.24,0.3114318,-0.07143179535865785
0.48,0.4374791,0.04252089142799376
0.19,0.13988328,0.05011672019958496
0.02,0.054602936,-0.03460293591022491
0.41,0.3407721,0.06922790765762327
0.08,0.094622195,-0.01462219476699829
0.59,0.5415305,0.048469510078430145
0.71,0.5140152,0.19598480224609371
0.41,0.38138944,0.028610560894012427
0.44,0.39313173,0.046868267059326174
0.21,0.1316334,0.07836659908294677
0.37,0.35684407,0.013155932426452632
0.62,0.6422221,-0.022222106456756596
0.14,0.164911,-0.02491100192070006
0.5,0.4663248,0.033675193786621094
0.56,0.5792682,-0.01926821708679194
0.46,0.40006214,0.0599378561973572
0.24,0.19436826,0.045631741881370536
0.22,0.22076014,-0.00076013684272766
0.2,0.31723353,-0.11723353266716002
0.34,0.35960808,-0.01960808396339414
0.3,0.44287473,-0.1428747296333313
0.02,0.11871739,-0.09871738731861114
0.34,0.33768767,0.0023123288154602295
0.24,0.24795508,-0.007955083847045907
0.18,0.14572285,0.03427714884281158
0.21,0.22222194,-0.012221940755844124
0.65,0.495035,0.15496500730514529
0.48,0.49314183,-0.013141829967498797
0.32,0.29957223,0.02042777061462403
0.25,0.32914615,-0.07914614677429199
0.42,0.50734115,-0.08734114646911623
0.16,0.12381911,0.03618088722229004
0.33,0.30703807,0.02296193122863771
0.47,0.31460708,0.15539291620254514
0.15,0.19611385,-0.046113854646682745
0.27,0.26401085,0.005989153385162371
0.02,0.09196068,-0.07196068346500396
0.27,0.35472164,-0.08472163558006285
0.41,0.39053208,0.01946792364120481
0.21,0.26619375,-0.056193747520446785
0.42,0.4269415,-0.0069415140151977694
0.74,0.75948375,-0.019483754634857187
0.36,0.40877858,-0.04877857804298402
0.37,0.3308822,0.039117808341979976
0.39,0.3469591,0.04304088592529298
0.23,0.29425797,-0.0642579686641693
0.08,0.08459054,-0.004590539336204527
0.5,0.49191743,0.008082568645477295
0.1,0.2587166,-0.1587166130542755
0.44,0.36694026,0.07305974006652832
0.26,0.2693181,-0.009318103790283194
0.53,0.5388906,-0.008890600204467747
0.37,0.31270063,0.05729937076568603
0.32,0.29080823,0.02919176936149598
0.14,0.18677637,-0.04677636981010436
0.58,0.5345502,0.04544981002807613
0.34,0.3129657,0.027034308910369897
0.28,0.31878233,-0.038782329559326145
0.69,0.67792505,0.012074949741363472
0.35,0.36285874,-0.012858742475509666
0.24,0.25455707,-0.014557073116302499
0.55,0.543562,0.0064380049705505815
0.47,0.54797655,-0.07797655344009402
0.43,0.34533766,0.0846623408794403
0.38,0.40040332,-0.020403320789337154
0.53,0.57707113,-0.04707113027572629
0.39,0.3350562,0.05494381427764894
0.28,0.3081196,-0.02811959505081174
0.12,0.12418506,-0.004185062944889073
0.49,0.48516375,0.004836251735687247
0.38,0.32756424,0.05243576049804688
0.17,0.17429447,-0.004294471740722644
0.42,0.5160761,-0.09607608795166017
0.76,0.645529,0.11447102785110475
0.02,0.08522329,-0.06522328734397888
0.41,0.47323114,-0.06323113679885867
0.21,0.30951846,-0.09951845645904542
0.47,0.5209111,-0.05091109752655032
0.05,0.05505789,-0.0050578907132148715
0.11,0.08269636,0.02730363667011261
0.14,0.14189875,-0.0018987512588500843
0.48,0.49167305,-0.011673052310943621
0.4,0.38221312,0.01778688430786135
0.26,0.25898427,0.0010157322883606046
0.56,0.5830992,-0.02309918642044062
0.59,0.5218284,0.06817158699035641
0.17,0.19533718,-0.025337176322937
0.57,0.5749481,-0.0049480724334717285
0.34,0.2660618,0.07393818736076357
0.28,0.2997868,-0.019786806106567356
0.3,0.27207327,0.02792673110961913
0.02,0.079974405,-0.05997440546751022
0.39,0.28716248,0.10283751726150514
0.6,0.544623,0.055376982688903786
0.13,0.13616246,-0.006162459850311275
0.46,0.5535785,-0.09357849597930906
0.46,0.4076764,0.05232360124588015
0.53,0.6799184,-0.14991840839385984
0.36,0.35363764,0.006362364292144762
0.82,0.6068225,0.21317750930786128
0.19,0.13494834,0.05505165696144104
0.19,0.1488699,0.04113009810447693
0.21,0.24961701,-0.039617010354995735
0.34,0.38222688,-0.04222688436508176
0.55,0.5698626,-0.019862604141235307
0.33,0.32684478,0.003155218362808243
0.21,0.33767176,-0.12767175674438477
0.35,0.33931813,0.01068187355995176
0.32,0.2892968,0.030703194141387946
0.29,0.25992292,0.030077078342437724
0.2,0.24966033,-0.04966032803058623
0.86,0.8700005,-0.010000481605529798
0.43,0.33007878,0.09992121934890746
0.41,0.4138895,-0.003889497518539453
0.36,0.33614063,0.023859367370605455
0.34,0.33573997,0.004260029792785669
0.45,0.38393465,0.06606535315513612
0.58,0.45664114,0.12335886240005489
0.46,0.3462984,0.1137016034126282
0.43,0.38194796,0.04805203557014465
0.31,0.29219526,0.017804739475250242
0.26,0.26815197,-0.008151968717575064
0.32,0.42066014,-0.10066013813018798
0.66,0.71530825,-0.05530824899673459
0.46,0.5259294,-0.06592939138412474
0.31,0.3475967,-0.03759670495986939
0.22,0.17057702,0.049422980546951295
0.28,0.23727807,0.04272192597389224
0.51,0.5369357,-0.026935687065124503
0.41,0.40990898,9.101986885068358e-05
0.34,0.33773544,0.002264555692672754
0.35,0.28379017,0.06620982885360716
0.39,0.3295829,0.060417100191116346
0.37,0.3651092,0.004890794754028316
0.33,0.3562353,-0.026235295534133896
0.37,0.42972797,-0.059727971553802495
0.35,0.32667795,0.023322051763534524
0.15,0.20068137,-0.05068137347698212
0.44,0.42040396,0.019596042633056643
0.17,0.17497152,-0.004971520900726306
0.35,0.26448655,0.08551344871520994
0.39,0.39416403,-0.004164025783538805
0.17,0.22851546,-0.058515461087226855
0.51,0.47816598,0.03183401584625245
0.21,0.20132698,0.008673018813133232
0.5,0.4945273,0.005472689867019653
0.58,0.55138934,0.028610663414001425
0.6,0.6172016,-0.01720162630081179
0.25,0.2886044,-0.038604408502578735
0.56,0.49511594,0.06488406419754034
0.41,0.3346765,0.07532349586486814
0.29,0.2757454,0.014254608154296855
0.54,0.4867513,0.05324871182441715
0.29,0.32758445,-0.037584445476532
0.65,0.5721371,0.07786288261413576
0.36,0.33493364,0.025066361427307116
0.44,0.4594491,-0.01944911241531372
0.87,0.8234587,0.04654132843017578
0.36,0.31918055,0.04081945180892943
0.38,0.36913598,0.010864024162292485
0.44,0.33627614,0.10372385621070862
0.02,0.0714801,-0.05148010283708572
0.67,0.6628295,0.0071704816818237704
0.09,0.13799149,-0.04799148797988892
0.25,0.22304046,0.026959538459777832
0.29,0.24788362,0.042116382122039775
0.37,0.3529879,0.017012114524841304
0.17,0.19627076,-0.026270763874053943
0.72,0.7558282,-0.0358282017707825
0.04,0.03614604,0.0038539589941501626
0.27,0.32816255,-0.05816255092620848
0.26,0.23786741,0.022132585048675546
0.39,0.44067222,-0.05067221879959105
0.34,0.30531538,0.03468462467193606
0.44,0.48327768,-0.043277678489685056
0.46,0.4823575,-0.022357501983642558
0.42,0.41682872,0.0031712782382964932
0.09,0.059604935,0.03039506465196609
0.57,0.61044836,-0.04044836044311528
0.3,0.37043968,-0.07043967843055726
0.52,0.41794395,0.10205604553222658
0.04,0.048175994,-0.008175994306802749
0.53,0.47707105,0.052928953170776394
0.16,0.1392778,0.020722199082374576
0.22,0.2590583,-0.03905829668045044
0.47,0.41740966,0.05259034156799314
0.35,0.36554646,-0.015546464920043968
0.3,0.31576037,-0.01576037406921388
0.34,0.3641564,-0.02415639519691465
0.36,0.34500515,0.014994845390319811
0.18,0.21582693,-0.035826928615570075
0.22,0.22142604,-0.001426039934158324
0.08,0.10926552,-0.0292655211687088
0.3,0.31864318,-0.018643182516098034
0.44,0.4763226,-0.03632259130477905
0.4,0.4627294,-0.06272939443588255
0.17,0.15919393,0.010806066989898694
0.42,0.31046432,0.1095356774330139
0.6,0.5585413,0.04145870208740232
0.56,0.4662202,0.09377979993820196
0.28,0.31501678,-0.035016776323318455
0.25,0.30981126,-0.05981126427650452
0.34,0.35896885,-0.018968853950500464
0.42,0.33533072,0.08466927528381346
0.26,0.3092522,-0.04925220251083373
0.15,0.11399211,0.03600789010524749
0.22,0.24950626,-0.02950626492500305
0.26,0.27788758,-0.017887582778930655
0.62,0.6250942,-0.005094175338745122
0.38,0.34535474,0.03464526414871216
0.56,0.5037323,0.05626767635345464
0.53,0.6506547,-0.12065467357635495
0.31,0.30232817,0.007671830654144285
0.59,0.58377194,0.006228055953979461
0.04,0.09038974,-0.05038974344730377
0.25,0.32062387,-0.07062387466430664
0.63,0.61761636,0.012383644580841069
0.44,0.511325,-0.07132500171661377
0.19,0.16628635,0.023713650703430178
0.29,0.30115092,-0.011150918006896993
0.13,0.12719218,0.0028078156709671065
0.33,0.3933059,-0.0633058977127075
0.39,0.36102134,0.02897866010665895
0.51,0.5535114,-0.04351138114929198
0.47,0.34352708,0.12647292137145993
0.27,0.32842475,-0.05842475175857542
0.22,0.2305288,-0.010528801679611205
0.27,0.26295686,0.007043142318725604
0.66,0.6459728,0.014027211666107209
0.38,0.47542724,-0.09542724013328552
0.53,0.5384923,-0.008492321968078587
0.61,0.5669229,0.0430770969390869
0.26,0.37275088,-0.1127508783340454
0.41,0.46137652,-0.051376518011093164
0.25,0.28112587,-0.03112587332725525
0.54,0.5339134,0.006086626052856481
0.34,0.35949188,-0.019491884708404517
0.17,0.20306697,-0.033066974878311145
0.22,0.3018176,-0.08181759595870972
0.34,0.37369126,-0.033691260814666724
0.48,0.42564845,0.05435154914855955
0.28,0.29017857,-0.010178567171096775
0.75,0.73138106,0.01861894130706787
0.02,0.04615453,-0.026154528856277465
0.5,0.48203805,0.017961949110031128
0.43,0.4318585,-0.001858509778976447
0.08,0.18532193,-0.10532192707061767
0.16,0.1968048,-0.03680480659008026
0.48,0.40227664,0.07772336483001707
0.27,0.24592972,0.024070281982421893
0.43,0.47978234,-0.04978234291076661
0.22,0.22361144,-0.0036114442348480214
0.21,0.22286478,-0.012864776849746712
0.2,0.2891701,-0.08917008638381957
0.58,0.5349102,0.04508979797363277
0.22,0.2734425,-0.05344250679016113
0.27,0.2393081,0.030691896080970782
0.35,0.3038242,0.046175813674926736
0.38,0.3688745,0.011125509738922124
0.24,0.24151568,-0.0015156811475753873
0.17,0.1835999,-0.013599904179573047
0.04,0.10900493,-0.06900492966175079
0.17,0.1495481,0.020451901555061353
0.5,0.5499284,-0.04992842674255371
0.54,0.62726283,-0.0872628307342529
0.31,0.2811643,0.02883571147918701
0.56,0.5479168,0.012083170413971
0.28,0.24958903,0.030410974025726345
0.74,0.66642576,0.07357423543930053
0.51,0.4736017,0.03639830112457276
0.32,0.34179664,-0.021796636581420892
0.27,0.21741663,0.0525833708047867
0.34,0.4583159,-0.11831590890884397
0.61,0.5899285,0.02007149219512938
0.26,0.23576921,0.024230787754058847
0.68,0.6756506,0.004349403381347705
0.36,0.30225036,0.057749644517898546
0.37,0.48516434,-0.1151643443107605
0.15,0.1524081,-0.0024080932140350397
0.19,0.21817741,-0.028177407979965208
0.61,0.5910917,0.018908307552337633
0.37,0.2714734,0.09852659225463867
0.37,0.45640087,-0.08640087127685547
0.27,0.22480857,0.04519142627716066
0.58,0.49669087,0.0833091306686401
0.56,0.48279703,0.07720297336578374
0.26,0.19272207,0.06727793276309968
0.23,0.18194598,0.048054020404815684
0.34,0.31569138,0.024308618307113672
0.34,0.3111124,0.028887596130371118
0.37,0.3199178,0.05008220195770263
0.21,0.18703423,0.02296576559543609
0.23,0.30412576,-0.07412575602531432
0.17,0.1342666,0.035733399987220776
0.35,0.25819275,0.09180725216865537
0.55,0.53546965,0.01453034877777104
0.06,0.11532764,-0.055327641367912295
0.06,0.10055508,-0.040555077195167544
0.29,0.31783354,-0.027833542823791524
0.51,0.43813056,0.07186944246292115
0.76,0.6850387,0.07496131420135499
0.44,0.43333566,0.006664338111877444
0.34,0.28589073,0.05410927176475527
0.25,0.27395982,-0.023959815502166748
0.34,0.3896618,-0.04966178894042966
0.68,0.69849527,-0.01849526882171626
0.51,0.5331534,-0.023153414726257315
0.46,0.38319826,0.07680173873901369
0.07,0.07573448,-0.005734481215476983
0.44,0.51785535,-0.07785534620285034
0.42,0.4693249,-0.04932488679885866
0.27,0.30151838,-0.03151838064193724
0.2,0.31196463,-0.11196463108062743
0.21,0.15545803,0.05454196691513061
0.55,0.55816376,-0.008163762092590288
0.36,0.41667354,-0.056673541069030775
0.66,0.7114003,-0.0514002704620361
0.39,0.46053797,-0.07053797006607054
0.29,0.30480683,-0.014806828498840352
0.25,0.48106724,-0.2310672402381897
0.39,0.39720106,-0.0072010612487792836
0.71,0.6562759,0.05372407197952267
0.61,0.6203991,-0.010399117469787611
0.28,0.25938463,0.020615367889404324
0.07,0.05549721,0.014502789527177817
0.25,0.20459898,0.04540102183818817
0.49,0.5029226,-0.012922594547271737
0.31,0.34131482,-0.03131482243537903
0.41,0.4235587,-0.013558712005615259
0.2,0.31037807,-0.11037807464599608
0.18,0.24232703,-0.062327034473419196
0.58,0.6252415,-0.04524151802062992
0.39,0.35991678,0.0300832235813141
0.47,0.46653086,0.0034691405296325417
0.27,0.23097607,0.03902392506599428
0.54,0.48536026,0.05463973522186283
0.36,0.30348524,0.056514755487442
0.51,0.4076757,0.10232428669929505
0.15,0.21989769,-0.06989768743515015
0.25,0.22739646,0.022603541612625122
0.18,0.15514809,0.02485191106796264
0.26,0.20849362,0.05150637984275819
0.29,0.31684247,-0.026842466592788716
0.05,0.053784523,-0.0037845231592655154
0.45,0.4734419,-0.023441898822784413
0.57,0.46462,0.10538000583648677
0.43,0.3534917,0.07650830626487731
0.55,0.5235919,0.026408123970031783
0.23,0.21623772,0.01376227617263795
0.29,0.29897058,-0.008970580101013204
0.09,0.046838053,0.04316194742918014
0.22,0.28969526,-0.06969526290893555
0.31,0.31498754,-0.0049875402450561546
0.43,0.31707025,0.11292975425720214
0.35,0.32635137,0.02364862561225889
0.37,0.43507153,-0.06507152795791626
0.21,0.20216596,0.007834038734436027
0.41,0.3662675,0.04373249769210813
0.27,0.2402283,0.029771704673767108
0.35,0.2921978,0.05780220627784727
0.29,0.24127738,0.04872261822223661
0.34,0.43725738,-0.09725737929344175
0.6,0.49551213,0.10448787212371824
0.29,0.35789052,-0.06789051651954653
0.28,0.32338077,-0.04338076829910276
0.0,0.16034448,-0.16034448146820068
0.31,0.33445284,-0.024452837705612185
0.28,0.28506893,-0.005068929195404026
0.19,0.13674994,0.05325006186962128
0.52,0.48441958,0.035580415725708026
0.38,0.31647363,0.06352636694908143
0.37,0.32197726,0.048022742271423335
0.32,0.3407204,-0.02072038531303405
0.64,0.67453766,-0.03453765869140624
0.44,0.43333834,0.006661655902862551
0.24,0.27874258,-0.038742581605911264
0.49,0.31874102,0.17125897645950316
0.34,0.31681496,0.02318504095077517
0.37,0.27980968,0.09019031643867492
0.25,0.31399375,-0.06399375200271606
0.26,0.22620955,0.033790448904037484
0.21,0.19622338,0.013776621818542473
0.4,0.38590544,0.014094555377960227
0.6,0.6004216,-0.00042160749435427025
0.57,0.5045899,0.06541008472442622
0.42,0.413189,0.006811006069183334
0.21,0.28361848,-0.07361847996711732
0.11,0.1394038,-0.029403805136680602
0.31,0.34991977,-0.03991976618766785
0.33,0.31558412,0.014415876865386978
0.37,0.35983095,0.010169054269790645
0.24,0.25880873,-0.018808732032775888
0.19,0.19421668,-0.004216683506965635
0.11,0.16435203,-0.05435202956199646
0.52,0.559166,-0.03916601419448851
0.18,0.2125709,-0.03257090568542481
0.53,0.5684968,-0.038496823310852024
0.35,0.3542421,-0.004242086410522483
0.39,0.30598113,0.08401887059211732
0.5,0.46936184,0.030638158321380615
0.46,0.48270136,-0.022701361179351787
0.45,0.3658543,0.08414570689201356
0.57,0.3682772,0.20172280788421626
0.13,0.1629783,-0.032978306412696834
0.37,0.28614032,0.0838596773147583
0.45,0.45518678,-0.005186784267425526
0.16,0.24207139,-0.08207139015197754
0.46,0.32708785,0.1329121506214142
0.52,0.49528307,0.024716932773590106
0.6,0.6724873,-0.07248731851577761
0.46,0.35945535,0.1005446529388428
0.34,0.31797403,0.022025969028472925
0.23,0.24515599,-0.01515599012374877
0.4,0.33224082,0.06775918006896975
0.36,0.39089,-0.0308900022506714
0.36,0.33015293,0.02984707117080687
0.32,0.33022168,-0.010221682786941522
0.27,0.25016728,0.019832719564437884
0.33,0.320011,0.009989010095596329
0.24,0.23500988,0.004990121126174918
0.38,0.32701486,0.052985136508941655
0.43,0.45904088,-0.029040880203247077
0.26,0.16142046,0.09857953548431397
0.31,0.32746154,-0.01746154069900513
0.35,0.29945898,0.05054101943969724
0.15,0.13959321,0.010406786203384394
0.17,0.17024796,-0.00024795711040495605
0.69,0.6914199,-0.0014198994636536177
0.04,0.07669423,-0.03669422775506973
0.31,0.21643978,0.09356021642684936
0.42,0.3756773,0.04432271242141722
0.22,0.30173504,-0.0817350435256958
0.27,0.2670039,0.002996106147766131
0.33,0.30180895,0.02819104671478273
0.12,0.16437441,-0.044374411106109624
0.49,0.44998866,0.04001133680343627
0.72,0.66142595,0.0585740518569946
0.39,0.4166687,-0.026668713092803942
0.24,0.18987724,0.0501227581501007
0.03,0.034648433,-0.004648433327674867
0.23,0.25496575,-0.024965752363204946
0.28,0.32598943,-0.0459894251823425
0.33,0.31241053,0.017589466571807877
0.58,0.62636876,-0.04636876106262211
0.61,0.46428925,0.14571075201034545
0.44,0.517504,-0.07750397682189941
0.26,0.32810843,-0.06810842990875243
0.64,0.4882722,0.15172780990600587
0.14,0.17349944,-0.033499435186386095
0.29,0.3038285,-0.013828507661819478
0.37,0.38375473,-0.01375473022460938
0.04,0.13378134,-0.09378134369850158
0.29,0.27513218,0.014867820739746074
0.24,0.24667144,-0.006671438217163095
0.63,0.5915607,0.0384392786026001
0.45,0.43894815,0.01105184555053712
0.21,0.24685454,-0.036854543685913094
0.12,0.15617225,-0.03617224574089051
0.77,0.8083718,-0.03837178230285643
0.26,0.26528424,-0.005284240245819083
0.3,0.3400414,-0.040041399002075206
0.05,0.08371701,-0.033717010915279386
0.3,0.3254304,-0.02543039321899415
0.1,0.32091498,-0.22091498374938964
0.69,0.6070443,0.08295572042465205
0.31,0.30886266,0.001137343645095823
0.47,0.45994374,0.010056258440017674
0.49,0.5073097,-0.017309675216674814
0.28,0.2980727,-0.018072695732116673
0.29,0.31502104,-0.025021038055419942
0.51,0.541311,-0.03131102561950683
0.08,0.097519524,-0.01751952439546585
0.54,0.664685,-0.12468501091003414
0.47,0.5102036,-0.0402035999298096
0.12,0.110426694,0.009573305845260616
0.36,0.36500823,-0.005008234977722181
0.28,0.36392653,-0.08392652988433835
0.27,0.30031097,-0.03031096935272215
0.35,0.31868833,0.0313116669654846
0.06,0.14724419,-0.0872441852092743
0.69,0.53373086,0.15626913547515864
0.23,0.2827872,-0.052787203788757314
0.01,0.10926744,-0.09926744341850281
0.39,0.2818337,0.10816629171371461
0.36,0.4731465,-0.1131464982032776
0.72,0.62834513,0.0916548681259155
0.28,0.358186,-0.07818600654602048
0.59,0.51797414,0.07202586174011227
0.29,0.2624576,0.027542390823364238
0.5,0.5231408,-0.023140788078308105
0.31,0.31881267,-0.008812668323516848
0.6,0.6159277,-0.015927696228027366
0.67,0.6139243,0.05607567548751835
0.18,0.15639213,0.023607872724533074
0.19,0.26673195,-0.07673194766044616
0.28,0.21212862,0.06787137567996981
0.23,0.28083852,-0.05083851933479308
0.21,0.11181392,0.09818608224391936
0.36,0.332878,0.027122006416320787
0.22,0.21759337,0.002406628131866456
0.48,0.472455,0.007545005083084089
0.77,0.75540066,0.014599342346191424
0.22,0.21226487,0.00773513436317444
0.24,0.2534889,-0.013488898277282724
0.36,0.34047633,0.019523665904998766
0.55,0.57826865,-0.028268647193908647
0.41,0.33764756,0.07235244274139402
0.36,0.318058,0.04194198608398436
0.21,0.25203085,-0.04203084945678712
0.3,0.35154504,-0.05154503583908082
0.42,0.41071254,0.009287459850311264
0.2,0.35783672,-0.1578367233276367
0.39,0.32446635,0.06553365230560304
0.71,0.6661632,0.0438367938995361
0.57,0.566475,0.0035250258445739258
0.19,0.16593859,0.024061414003372195
0.22,0.11850934,0.10149066269397736
0.21,0.28355438,-0.07355437517166138
0.17,0.09891836,0.07108163654804231
0.13,0.11789164,0.012108360528945927
0.23,0.2956596,-0.065659601688385
0.38,0.31762594,0.062374060153961186
0.37,0.28151265,0.08848735213279724
0.34,0.31915703,0.02084296584129336
0.29,0.27385515,0.016144850254058818
0.32,0.39761534,-0.07761534333229064
0.34,0.3576799,-0.01767990350723264
0.57,0.4801929,0.08980710029602046
0.19,0.23258564,-0.042585638761520384
0.02,0.09026837,-0.07026837348937988
0.67,0.66632247,0.003677530288696329
0.33,0.31658375,0.013416247367858902
0.65,0.5519712,0.09802880287170412
0.38,0.27984104,0.10015896439552308
0.16,0.1545878,0.005412194728851322
0.26,0.20906134,0.050938660502433786
0.17,0.19531667,-0.025316672325134265
0.06,0.1318484,-0.07184839487075806
0.45,0.3984441,0.05155591368675233
0.24,0.22726879,0.012731214761734
0.48,0.4529543,0.0270457077026367
0.28,0.2626754,0.017324595451355007
0.4,0.37659517,0.02340483069419863
0.41,0.37708363,0.03291637063026426
0.37,0.42817187,-0.05817187309265137
0.53,0.5345821,-0.0045820784568786355
0.18,0.19350697,-0.013506971001625068
0.28,0.21563733,0.06436267375946048
0.45,0.5046858,-0.05468581914901732
0.57,0.48431337,0.0856866312026977
0.22,0.18933854,0.03066146492958069
0.59,0.5876924,0.002307620048522918
0.26,0.32355472,-0.06355472445487975
0.3,0.317441,-0.017440986633300792
0.44,0.404787,0.035212996006011965
0.35,0.31027502,0.039724981784820534
0.06,0.061492242,-0.0014922419190406822
0.21,0.24392042,-0.03392041563987733
0.3,0.34919584,-0.04919583797454835
0.34,0.42419434,-0.08419433593749998
0.31,0.31712067,-0.007120671272277834
0.04,0.095508926,-0.05550892561674118
0.65,0.6783353,-0.028335309028625466
0.82,0.8065402,0.013459808826446484
0.43,0.34905115,0.08094885230064391
0.21,0.1643091,0.04569090068340301
0.14,0.135994,0.004005997776985182
0.54,0.5353519,0.0046481275558472035
0.0,0.28095326,-0.2809532582759857
0.51,0.43885517,0.07114482879638673
0.8,0.7640104,0.035989570617675826
0.32,0.21302906,0.10697094321250916
0.03,0.03966664,-0.009666641503572465
0.45,0.37077737,0.07922263145446778
0.6,0.5056512,0.09434882402420042
0.4,0.3414681,0.05853190422058108
0.4,0.404361,-0.004361009597778298
0.52,0.38552815,0.13447185277938845
0.03,0.041927516,-0.011927516460418702
0.45,0.42766428,0.02233572006225587
0.52,0.6102611,-0.09026108264923094
0.25,0.26026976,-0.010269761085510254
0.44,0.37091464,0.06908536195755005
0.59,0.5712011,0.018798913955688445
0.34,0.34024,-0.00024000167846677245
0.46,0.5127738,-0.05277381181716917
0.06,0.059577025,0.0004229745268821694
0.14,0.1873452,-0.0473452067375183
0.26,0.34880614,-0.08880614280700683
0.29,0.2602879,0.02971208930015562
0.69,0.6645301,0.025469901561737007
0.35,0.3467445,0.0032554924488067405
0.45,0.4526553,-0.002655285596847523
0.09,0.07876593,0.011234071254730221
0.31,0.31124008,-0.0012400770187377952
0.62,0.6038296,0.016170377731323238
0.14,0.12237565,0.01762434780597688
0.5,0.4961694,0.0038306117057800293
0.24,0.1661511,0.07384889364242553
0.18,0.089903,0.09009700298309326
0.34,0.29770672,0.042293276786804224
0.61,0.56749654,0.04250346183776854
0.61,0.539457,0.07054297685623168
0.73,0.7290682,0.0009317803382873358
0.33,0.33034796,-0.0003479552268981778
