y_true,y_pred,residual
0.72,0.27432096,0.44567903995513913
0.28,0.020667922,0.25933207824826243
0.59,0.19033861,0.39966138839721677
0.29,-0.09805262,0.3880526208877563
0.5,0.15060398,0.3493960201740265
0.31,-0.018496308,0.3284963084757328
0.6,0.26872915,0.3312708497047424
0.67,0.2563099,0.41369010329246525
0.18,-0.17406286,0.3540628629922867
0.19,-0.07905646,0.2690564566850662
0.28,-0.13302964,0.4130296397209168
0.23,-0.057093702,0.2870937022566795
0.21,-0.24056317,0.4505631691217422
0.36,-0.020001262,0.38000126242637633
0.22,-0.15174215,0.37174214541912076
0.48,0.1260724,0.35392759323120115
0.77,0.40290803,0.3670919728279114
0.22,-0.1301234,0.35012340664863584
0.24,-0.076099515,0.31609951496124267
0.36,0.018885422,0.34111457750201224
0.55,0.22958529,0.3204147100448609
0.41,0.0015014159,0.4084985841438174
0.36,-0.023261342,0.3832613421976566
0.21,-0.08109547,0.2910954719781875
0.3,0.028192816,0.2718071836978197
0.42,0.08225894,0.337741060256958
0.2,-0.0013458324,0.20134583236649634
0.39,0.0018035192,0.3881964807957411
0.71,0.31675977,0.3932402348518371
0.57,0.20710695,0.3628930521011352
0.19,-0.19617999,0.38617998600006104
0.22,-0.24099226,0.46099226295948026
0.21,-0.06241233,0.27241232901811596
0.17,-0.242297,0.41229699373245243
0.13,-0.20558295,0.3355829465389252
0.23,-0.03650516,0.26650515899062155
0.38,-0.03219365,0.4121936495602131
0.37,-0.05429064,0.42429064109921455
0.34,-0.024076752,0.3640767523646355
0.29,-0.07195621,0.36195620983839033
0.32,0.048087873,0.2719121274352074
0.34,0.013604341,0.3263956589251757
0.57,0.1322143,0.43778570711612697
0.19,-0.08987747,0.2798774713277817
0.02,-0.27964842,0.29964842319488527
0.67,0.33016443,0.3398355674743653
0.33,-0.022592703,0.35259270288050176
0.65,0.21020982,0.4397901833057404
0.38,-0.061470233,0.44147023290395737
0.16,-0.18357183,0.3435718303918839
0.26,-0.13472775,0.39472774624824525
0.17,-0.16827828,0.33827827692031864
0.06,-0.22142002,0.281420019865036
0.45,0.04826092,0.4017390802502632
0.24,-0.09719332,0.3371933230757713
0.48,0.09860589,0.38139410644769667
0.28,-0.109665886,0.3896658855676651
0.4,0.0423252,0.3576748013496399
0.41,0.040693324,0.369306675940752
0.37,0.074345194,0.2956548061966896
0.53,0.16824938,0.3617506164312363
0.18,-0.15964954,0.3396495360136032
0.28,-0.111065015,0.39106501519680026
0.45,0.1528509,0.2971491038799286
0.57,0.15391012,0.41608988463878627
0.22,-0.17771524,0.3977152419090271
0.59,0.2640932,0.3259068095684051
0.26,0.00086463057,0.25913536943495274
0.3,-0.04547097,0.3454709716141224
0.44,0.07144164,0.3685583570599556
0.35,-0.04599655,0.39599655047059057
0.06,-0.29783046,0.3578304624557495
0.21,-0.115123,0.32512300372123715
0.3,0.019603183,0.28039681650698184
0.34,0.078945406,0.26105459421873095
0.31,-0.012496667,0.32249666698276996
0.04,-0.26018062,0.30018062233924864
0.65,0.35141253,0.2985874652862549
0.82,0.46775258,0.35224742412567134
0.43,-0.0006260583,0.4306260583177209
0.21,-0.17849097,0.3884909665584564
0.14,-0.217435,0.35743500232696535
0.54,0.18095872,0.3590412819385529
0.0,-0.08882425,0.08882424980401993
0.51,0.06774157,0.44225842714309693
0.8,0.42026162,0.3797383785247803
0.32,-0.12428002,0.44428002059459687
0.03,-0.30022216,0.33022215843200686
0.45,0.009580711,0.4404192890971899
0.6,0.16265845,0.4373415470123291
0.4,-0.0051906537,0.40519065372645857
0.4,0.051500093,0.3484999068081379
0.52,0.03227605,0.48772395074367525
0.03,-0.3156562,0.3456561851501465
0.45,0.08587472,0.3641252785921097
0.52,0.24519248,0.2748075169324875
0.25,-0.094124734,0.3441247344017029
0.44,0.027360888,0.41263911180198193
0.59,0.21755703,0.3724429720640182
0.34,0.0034307563,0.33656924372538927
0.46,0.17112814,0.28887186110019686
0.06,-0.2916432,0.3516432023048401
0.14,-0.16245288,0.3024528765678406
0.26,-0.000774296,0.26077429600059987
0.29,-0.10456667,0.3945666709542274
0.69,0.33747205,0.3525279486179351
0.35,-0.020997684,0.3709976844489574
0.45,0.10879996,0.3412000432610512
0.09,-0.26229054,0.3522905373573303
0.31,-0.025419924,0.3354199244081974
0.62,0.25602952,0.36397048354148864
0.14,-0.21935153,0.35935153007507326
0.5,0.12807739,0.3719226121902466
0.24,-0.1832855,0.42328550457954406
0.18,-0.27092287,0.4509228694438934
0.34,-0.07046595,0.41046595215797427
0.61,0.21514297,0.3948570346832275
0.61,0.20164922,0.40835078120231627
